ENSG_ID,Antibody_ID,Gene name,Gene description,Image_URL,Spermatogonia_manual annotation,Spermatogonia_Predict_Proba,Spermatogonia_model prediction,Spermatogonia_GTL Score,Spermatogonia_intensity,Spermatogonia_localization,Preleptotene spermatocytes_manual annotation,Preleptotene spermatocytes_Predict_Proba,Preleptotene spermatocytes_model prediction,Preleptotene spermatocytes_GTL Score,Preleptotene spermatocytes_intensity,Preleptotene spermatocytes_localization,Pachytene spermatocytes_manual annotation,Pachytene spermatocytes_Predict_Proba,Pachytene spermatocytes_model prediction,Pachytene spermatocytes_GTL Score,Pachytene_spermatocytes_intensity,Pachytene_spermatocytes_localization,Round/early spermatids_manual annotation,Round/early spermatids_Predict_Proba,Round/early spermatids_model prediction,Round/early spermatids_GTL Score,Round/early spermatids_intensity,Round/early spermatids_localization,Elongated/late spermatids_manual annotation,Elongated/late spermatids_Predict_Proba,Elongated/late spermatids_model prediction,Elongated/late spermatids_GTL Score,Elongated/late spermatids_intensity,Elongated/late spermatids_localization,Sertoli cells_manual annotation,Sertoli cells_Predict_Proba,Sertoli cells_model prediction,Sertoli cells_GTL Score,Sertoli cells_cells_intensity,Sertoli cells_cells_localization,Leydig cells_manual annotation,Leydig cells__Predict_Proba,Leydig cells_model prediction,Leydig cells_GTL Score,Leydig cells_intensity,Leydig cells_localization,Peritubular cells_manual annotation,Peritubular cells_Predict_Proba,Peritubular cells_model prediction,Peritubular cells_GTL Score,Peritubular cells_intensity,Peritubular cells_localization
ENSG00000134057,CAB003804,CCNB1,cyclin B1,//images.proteinatlas.org/3804/10580_A_4_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,0,0.402367502,0,1.0,0,0,0,0.020649482,0,1.0,0,0,0,0.0,0,1.0,0,0,0,0.0,0,1.0,0,0,0,0.0,0,1.0,0,0
ENSG00000134057,CAB003804,CCNB1,cyclin B1,//images.proteinatlas.org/3804/10580_A_5_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,0,0.363725483,0,1.0,0,0,0,1.52e-06,0,1.0,0,0,0,0.0,0,1.0,0,0,0,1.14e-07,0,1.0,0,0,0,4.03e-06,0,1.0,0,0
ENSG00000134057,CAB003804,CCNB1,cyclin B1,//images.proteinatlas.org/3804/10580_A_6_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,0,0.063903213,0,1.0,0,0,0,0.036658417,0,1.0,0,0,0,2.98e-11,0,1.0,0,0,0,3.9e-07,0,1.0,0,0,0,1.06e-08,0,1.0,0,0
ENSG00000134057,HPA061448,CCNB1,cyclin B1,//images.proteinatlas.org/61448/155325_A_5_6.jpg,1,1.0,1,0.0,3,Cytoplasmic,1,0.992718577,1,0.0,3,Cytoplasmic,1,0.019386351,0,0.07,2,Cytoplasmic,0,0.037088744,0,0.27,0,0,0,0.999814451,1,0.06,0,0,0,0.087772809,0,0.0,0,0,0,0.997429848,1,0.0,0,0,0,0.356524825,0,0.0,0,0
ENSG00000134057,HPA061448,CCNB1,cyclin B1,//images.proteinatlas.org/61448/155325_A_6_6.jpg,1,1.83e-06,0,0.0,3,Cytoplasmic,1,0.156709522,0,0.0,3,Cytoplasmic,1,0.012006395,0,0.07,2,Cytoplasmic,0,0.024868764,0,0.27,0,0,0,0.227848783,0,0.06,0,0,0,0.989598989,1,0.0,0,0,0,0.974192977,1,0.0,0,0,0,0.000559935,0,0.0,0,0
ENSG00000134057,HPA061448,CCNB1,cyclin B1,//images.proteinatlas.org/61448/155325_A_4_6.jpg,1,0.000462422,0,0.0,3,Cytoplasmic,1,0.007018067,0,0.0,3,Cytoplasmic,1,0.999849021,1,0.07,2,Cytoplasmic,0,1.0,1,0.27,0,0,0,1.0,1,0.06,0,0,0,0.0,0,0.0,0,0,0,0.999929845,1,0.0,0,0,0,5.36e-08,0,0.0,0,0
ENSG00000134152,HPA062573,KATNBL1,katanin regulatory subunit B1 like 1,//images.proteinatlas.org/62573/140372_A_5_6.jpg,0,0.223038822,1,0.0,0,0,0,0.000292628,0,0.0,0,0,0,6.54e-06,0,0.06,0,0,1,0.209770709,0,0.24,3,Nuclear,0,0.72209841,0,0.05,0,0,0,0.014866057,0,0.0,0,0,1,0.90859735,1,0.0,1,Cytoplasmic.Membranous,0,1.41e-05,0,0.0,0,0
ENSG00000134152,HPA062573,KATNBL1,katanin regulatory subunit B1 like 1,//images.proteinatlas.org/62573/140372_A_6_6.jpg,0,0.994697928,1,0.0,0,0,0,0.622854412,0,0.0,0,0,0,0.999924898,1,0.06,0,0,1,0.99999994,1,0.24,3,Nuclear,0,0.996830106,1,0.05,0,0,0,0.001035013,0,0.0,0,0,1,0.999768019,1,0.0,1,Cytoplasmic.Membranous,0,1.04e-05,0,0.0,0,0
ENSG00000134152,HPA062573,KATNBL1,katanin regulatory subunit B1 like 1,//images.proteinatlas.org/62573/140372_A_4_6.jpg,0,0.019175138,0,0.0,0,0,0,0.000801153,0,0.0,0,0,0,0.657977223,0,0.05,0,0,1,0.999948502,1,0.24,3,Nuclear,0,0.997548044,1,0.05,0,0,0,0.061861802,0,0.0,0,0,1,1.0,1,0.0,1,Cytoplasmic.Membranous,0,0.001113636,0,0.0,0,0
ENSG00000134982,HPA013349,APC,"APC, WNT signaling pathway regulator",//images.proteinatlas.org/13349/165147_A_6_6.jpg,1,1.0,1,1.0,2,Cytoplasmic,0,6e-05,0,1.0,0,0,0,3.66e-06,0,1.0,0,0,0,0.235142186,0,1.0,0,0,0,0.025208149,0,1.0,0,0,0,0.0,0,0.0,0,0,1,0.999897361,1,1.0,2,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000135052,CAB015341,GOLM1,golgi membrane protein 1,//images.proteinatlas.org/15341/37233_A_4_6.jpg,1,0.982615292,1,1.0,3,Nuclear,1,0.994762957,1,1.0,3,Nuclear,1,0.311059833,0,1.0,3,Nuclear,0,0.734217942,0,1.0,0,0,0,0.981526017,1,1.0,0,0,0,9.5e-05,0,0.99,0,0,0,0.987673044,1,1.0,0,0,0,9.54e-07,0,0.99,0,0
ENSG00000135052,CAB015341,GOLM1,golgi membrane protein 1,//images.proteinatlas.org/15341/37233_A_6_6.jpg,1,0.945045054,1,1.0,3,Nuclear,1,0.999976337,1,1.0,3,Nuclear,1,0.998070478,1,1.0,3,Nuclear,0,0.994984627,1,1.0,0,0,0,1.0,1,1.0,0,0,0,0.002892274,0,0.99,0,0,0,1.0,1,1.0,0,0,0,1.58e-05,0,0.99,0,0
ENSG00000135052,HPA010638,GOLM1,golgi membrane protein 1,//images.proteinatlas.org/10638/28255_A_6_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,1,1.0,1,1.0,3,Cytoplasmic,0,1.49e-09,0,0.0,0,0,1,1.0,1,1.0,3,Cytoplasmic,0,3.08e-07,0,0.0,0,0
ENSG00000135052,HPA011929,GOLM1,golgi membrane protein 1,//images.proteinatlas.org/11929/29073_A_6_6.jpg,0,7.02e-05,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,0,0.03180892,0,1.0,0,0,0,1.05e-08,0,0.0,0,0,1,0.999721646,1,1.0,2,Cytoplasmic,0,5.91e-05,0,0.0,0,0
ENSG00000135148,HPA039254,TRAFD1,TRAF-type zinc finger domain containing 1,//images.proteinatlas.org/39254/86073_A_6_6.jpg,0,1.14e-05,0,0.98,0,0,1,1.0,1,0.34,3,Cytoplasmic,1,1.0,1,0.74,3,Cytoplasmic,0,0.054431409,0,0.97,0,0,0,0.001629318,0,0.97,0,0,0,0.0,0,0.0,0,0,0,3.01e-06,0,0.91,0,0,0,4.87e-05,0,0.0,0,0
ENSG00000135148,HPA039254,TRAFD1,TRAF-type zinc finger domain containing 1,//images.proteinatlas.org/39254/86073_A_4_6.jpg,0,5.93e-06,0,0.98,0,0,1,1.0,1,0.34,3,Cytoplasmic,1,1.0,1,0.74,3,Cytoplasmic,0,0.259627461,0,0.97,0,0,0,0.015582316,0,0.97,0,0,0,1.49e-10,0,0.0,0,0,0,2.47e-07,0,0.91,0,0,0,1.02e-08,0,0.0,0,0
ENSG00000135148,HPA039266,TRAFD1,TRAF-type zinc finger domain containing 1,//images.proteinatlas.org/39266/86077_A_6_6.jpg,0,4.29e-07,0,0.98,0,0,1,1.0,1,0.34,3,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.73,3,Nuclear.Cytoplasmic.Membranous,0,0.203276917,0,0.97,0,0,0,0.135089517,0,0.97,0,0,0,0.0,0,0.0,0,0,1,0.999958515,1,0.91,2,Cytoplasmic.Membranous,0,3e-08,0,0.0,0,0
ENSG00000135148,HPA039266,TRAFD1,TRAF-type zinc finger domain containing 1,//images.proteinatlas.org/39266/86077_A_4_6.jpg,0,1.52e-05,0,0.98,0,0,1,1.0,1,0.33,3,Nuclear.Cytoplasmic.Membranous,1,1.0,1,0.73,3,Nuclear.Cytoplasmic.Membranous,0,0.114880241,0,0.97,0,0,0,0.006372691,0,0.97,0,0,0,0.0,0,0.0,0,0,1,0.99794817,1,0.9,2,Cytoplasmic.Membranous,0,1.45e-08,0,0.0,0,0
ENSG00000135338,HPA029055,LCA5,"LCA5, lebercilin",//images.proteinatlas.org/29055/159223_A_5_6.jpg,0,9.8e-06,0,0.99,0,0,0,6.43e-05,0,0.99,0,0,0,0.302139401,0,0.99,0,0,0,0.806235492,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,2.98e-10,0,0.0,0,0,1,0.999999642,1,0.99,2,Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000135338,HPA029055,LCA5,"LCA5, lebercilin",//images.proteinatlas.org/29055/159223_A_6_6.jpg,0,0.000692251,0,0.99,0,0,0,1.04e-05,0,0.99,0,0,0,0.700321615,0,0.99,0,0,0,0.931925535,1,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,1.79e-10,0,0.0,0,0,1,1.0,1,0.99,2,Cytoplasmic,0,2.4e-05,0,0.0,0,0
ENSG00000135338,HPA029055,LCA5,"LCA5, lebercilin",//images.proteinatlas.org/29055/159223_A_4_6.jpg,0,1.52e-05,0,0.99,0,0,0,0.000640564,0,0.99,0,0,0,0.399899811,0,0.99,0,0,0,0.669110179,0,1.0,0,0,1,1.0,1,1.0,2,Cytoplasmic,0,1.49e-10,0,0.0,0,0,1,1.0,1,0.99,2,Cytoplasmic,0,2.68e-06,0,0.0,0,0
ENSG00000135390,HPA051469,ATP5MC2,ATP synthase membrane subunit c locus 2,//images.proteinatlas.org/51469/116332_A_6_6.jpg,1,1.0,1,0.0,2,Cytoplasmic,1,1.0,1,0.05,2,Cytoplasmic,1,1.0,1,0.22,2,Cytoplasmic,0,0.653446794,0,0.57,0,0,0,0.170467287,0,0.19,0,0,0,8.52e-09,0,0.0,0,0,1,0.99996841,1,0.0,1,Cytoplasmic,0,1.39e-05,0,0.0,0,0
ENSG00000135390,HPA051469,ATP5MC2,ATP synthase membrane subunit c locus 2,//images.proteinatlas.org/51469/116332_A_4_6.jpg,1,1.0,1,0.0,2,Cytoplasmic,1,1.0,1,0.05,2,Cytoplasmic,1,1.0,1,0.22,2,Cytoplasmic,0,0.467229992,0,0.57,0,0,0,0.021321932,0,0.19,0,0,0,9.24e-09,0,0.0,0,0,1,0.999783218,1,0.0,1,Cytoplasmic,0,2.13e-06,0,0.0,0,0
ENSG00000135472,HPA018790,FAIM2,Fas apoptotic inhibitory molecule 2,//images.proteinatlas.org/18790/42241_A_6_6.jpg,0,5.6e-05,0,1.0,0,0,0,0.068021692,0,1.0,0,0,0,0.063759521,0,1.0,0,0,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,0,1.14e-07,0,0.0,0,0,0,4.48e-07,0,0.99,0,0,0,1.77e-05,0,0.0,0,0
ENSG00000135472,HPA018790,FAIM2,Fas apoptotic inhibitory molecule 2,//images.proteinatlas.org/18790/42241_A_4_6.jpg,0,2.92e-06,0,1.0,0,0,0,0.004148342,0,1.0,0,0,0,0.192055538,0,1.0,0,0,1,1.0,1,1.0,3,Cytoplasmic.Membranous,1,1.0,1,1.0,3,Cytoplasmic.Membranous,0,0.0,0,0.0,0,0,0,3.39e-06,0,0.99,0,0,0,3.87e-10,0,0.0,0,0
ENSG00000135637,HPA056946,CCDC142,coiled-coil domain containing 142,//images.proteinatlas.org/56946/128888_A_6_6.jpg,0,0.006716095,0,0.0,0,0,0,2.54e-08,0,0.02,0,0,0,0.999841869,1,0.11,0,0,0,1.0,1,0.39,0,0,1,0.640187681,0,0.11,3,Cytoplasmic.Membranous,0,0.0,0,0.0,0,0,0,0.6267851,0,0.0,0,0,0,0.308256865,0,0.0,0,0
ENSG00000135637,HPA056946,CCDC142,coiled-coil domain containing 142,//images.proteinatlas.org/56946/128888_A_4_6.jpg,0,5.74e-05,0,0.0,0,0,0,0.023532651,0,0.02,0,0,0,0.561618268,0,0.11,0,0,0,0.999927878,1,0.39,0,0,1,0.997497797,1,0.11,3,Cytoplasmic.Membranous,0,9.34e-08,0,0.0,0,0,0,0.998176694,1,0.0,0,0,0,0.144473031,0,0.0,0,0
ENSG00000135824,HPA076764,RGS8,regulator of G protein signaling 8,//images.proteinatlas.org/76764/165426_A_5_6.jpg,1,0.154359952,1,0.0,2,Cytoplasmic,0,0.989001691,1,0.0,0,0,0,1.0,1,0.0,0,0,0,0.999961913,1,0.0,0,0,0,0.99999553,1,0.0,0,0,0,6.5e-05,0,0.0,0,0,0,0.913489282,1,0.0,0,0,0,4.86e-09,0,0.0,0,0
ENSG00000135824,HPA076764,RGS8,regulator of G protein signaling 8,//images.proteinatlas.org/76764/165426_A_6_6.jpg,1,0.996593893,1,0.0,2,Cytoplasmic,0,0.996722221,1,0.0,0,0,0,0.999961436,1,0.0,0,0,0,0.990455389,1,0.0,0,0,0,0.996411324,1,0.0,0,0,0,0.001634739,0,0.0,0,0,0,0.990935206,1,0.0,0,0,0,1.13e-09,0,0.0,0,0
ENSG00000136449,HPA023257,MYCBPAP,MYCBP associated protein,//images.proteinatlas.org/23257/162793_A_5_6.jpg,0,6.24e-05,0,1.0,0,0,0,0.030108564,0,0.99,0,0,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,1,Cytoplasmic,0,0.0,0,0.0,0,0,0,7.76e-06,0,0.99,0,0,0,9.24e-09,0,0.0,0,0
ENSG00000136449,HPA023257,MYCBPAP,MYCBP associated protein,//images.proteinatlas.org/23257/162793_A_6_6.jpg,0,1.86e-05,0,1.0,0,0,0,0.003668006,0,0.99,0,0,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,2,Cytoplasmic,1,1.0,1,1.0,1,Cytoplasmic,0,6.85e-09,0,0.0,0,0,0,7.17e-08,0,0.99,0,0,0,0.0,0,0.0,0,0
ENSG00000136643,HPA026531,RPS6KC1,ribosomal protein S6 kinase C1,//images.proteinatlas.org/26531/60542_A_5_6.jpg,1,0.999996126,1,1.0,3,Cytoplasmic,0,0.295812458,0,0.99,0,0,0,0.19652006,0,1.0,0,0,0,0.030294703,0,1.0,0,0,0,0.248003006,0,1.0,0,0,0,6.66e-08,0,0.0,0,0,0,7.19e-08,0,0.99,0,0,0,8.29e-06,0,0.0,0,0
ENSG00000136643,HPA026531,RPS6KC1,ribosomal protein S6 kinase C1,//images.proteinatlas.org/26531/60542_A_6_6.jpg,1,1.0,1,1.0,3,Cytoplasmic,0,0.596287966,0,0.99,0,0,0,0.665893734,0,1.0,0,0,0,0.396044582,0,1.0,0,0,0,0.020709559,0,1.0,0,0,0,0.0,0,0.0,0,0,0,1.26e-05,0,0.99,0,0,0,6.56e-10,0,0.0,0,0
ENSG00000136643,HPA026531,RPS6KC1,ribosomal protein S6 kinase C1,//images.proteinatlas.org/26531/60542_A_4_6.jpg,1,0.999356806,1,1.0,3,Cytoplasmic,0,0.037368767,0,0.99,0,0,0,0.001430341,0,1.0,0,0,0,0.005095685,0,1.0,0,0,0,0.430247903,0,1.0,0,0,0,9.21e-09,0,0.0,0,0,0,0.0,0,0.99,0,0,0,7.24e-08,0,0.0,0,0
ENSG00000136732,HPA008965,GYPC,glycophorin C (Gerbich blood group),//images.proteinatlas.org/8965/24657_A_5_6.jpg,1,0.999999881,1,1.0,3,Cytoplasmic,0,0.146026775,0,1.0,0,0,0,0.114659257,0,1.0,0,0,0,0.000239078,0,1.0,0,0,0,0.045207594,0,1.0,0,0,1,0.9988662,1,0.0,1,Cytoplasmic,1,0.999978542,1,1.0,1,Cytoplasmic,0,8.94e-10,0,0.0,0,0
ENSG00000136732,HPA008965,GYPC,glycophorin C (Gerbich blood group),//images.proteinatlas.org/8965/24657_A_6_6.jpg,1,0.999999881,1,1.0,3,Cytoplasmic,0,0.696843088,0,1.0,0,0,0,0.197159573,0,1.0,0,0,0,0.739197612,0,1.0,0,0,0,0.025402201,0,1.0,0,0,1,0.998439014,1,0.0,1,Cytoplasmic,1,0.999918401,1,1.0,1,Cytoplasmic,0,3.87e-10,0,0.0,0,0
ENSG00000136732,HPA008965,GYPC,glycophorin C (Gerbich blood group),//images.proteinatlas.org/8965/24657_A_4_6.jpg,1,0.99999994,1,1.0,3,Cytoplasmic,0,0.334571809,0,1.0,0,0,0,4.33e-05,0,1.0,0,0,0,0.003237165,0,1.0,0,0,0,0.220125869,0,1.0,0,0,1,0.997834682,1,0.0,1,Cytoplasmic,1,1.0,1,1.0,1,Cytoplasmic,0,0.000134102,0,0.0,0,0
ENSG00000136826,HPA002926,KLF4,Kruppel like factor 4,//images.proteinatlas.org/2926/8748_A_5_6.jpg,1,0.999999821,1,1.0,1,Nuclear,0,0.165969566,0,1.0,0,0,0,0.28635782,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,0,0.285123527,0,1.0,0,0,0,3.31e-09,0,0.97,0,0,1,1.0,1,1.0,2,Nuclear.Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000136826,HPA002926,KLF4,Kruppel like factor 4,//images.proteinatlas.org/2926/8748_A_6_6.jpg,1,1.0,1,1.0,1,Nuclear,0,0.500357389,0,1.0,0,0,0,0.001145861,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,0,0.021700127,0,1.0,0,0,0,7.39e-09,0,0.97,0,0,1,0.999997973,1,1.0,2,Nuclear.Cytoplasmic,0,1.17e-08,0,0.0,0,0
ENSG00000136826,HPA002926,KLF4,Kruppel like factor 4,//images.proteinatlas.org/2926/8748_A_4_6.jpg,1,0.999999762,1,1.0,1,Nuclear,0,0.062210508,0,1.0,0,0,0,0.403127193,0,1.0,0,0,1,1.0,1,1.0,3,Nuclear,0,0.846313715,0,1.0,0,0,0,5.96e-11,0,0.97,0,0,1,0.999871612,1,1.0,2,Nuclear.Cytoplasmic,0,1.19e-10,0,0.0,0,0
ENSG00000136897,HPA022925,MRPL50,mitochondrial ribosomal protein L50,//images.proteinatlas.org/22925/50325_A_6_6.jpg,1,1.0,1,1.0,2,Cytoplasmic,0,0.039918158,0,0.99,0,0,0,0.000257884,0,1.0,0,0,0,7.45e-10,0,1.0,0,0,0,0.164594486,0,1.0,0,0,0,0.0,0,0.0,0,0,1,1.0,1,0.99,3,Nuclear.Cytoplasmic,0,0.0,0,0.0,0,0
ENSG00000136897,HPA022925,MRPL50,mitochondrial ribosomal protein L50,//images.proteinatlas.org/22925/50325_A_4_6.jpg,1,1.0,1,1.0,2,Cytoplasmic,0,0.208419293,0,0.99,0,0,0,0.726674497,0,1.0,0,0,0,0.157768682,0,1.0,0,0,0,0.359108955,0,1.0,0,0,0,0.0,0,0.0,0,0,1,0.999735534,1,0.99,3,Nuclear.Cytoplasmic,0,1.66e-06,0,0.0,0,0
ENSG00000137166,HPA007176,FOXP4,forkhead box P4,//images.proteinatlas.org/7176/19027_A_5_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.512184083,0,1.0,0,0,0,0.263074666,0,1.0,0,0,0,0.003024923,0,1.0,0,0,0,1.64e-09,0,0.02,0,0,1,0.999990821,1,1.0,2,Cytoplasmic.Membranous,0,5.49e-08,0,0.0,0,0
ENSG00000137166,HPA007176,FOXP4,forkhead box P4,//images.proteinatlas.org/7176/19027_A_6_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.36754632,0,1.0,0,0,0,0.008156609,0,1.0,0,0,0,0.039383925,0,1.0,0,0,0,1.24e-08,0,0.02,0,0,1,0.999989748,1,1.0,2,Cytoplasmic.Membranous,0,1.66e-06,0,0.0,0,0
ENSG00000137166,HPA007176,FOXP4,forkhead box P4,//images.proteinatlas.org/7176/19027_A_4_6.jpg,1,1.0,1,1.0,3,Nuclear,1,1.0,1,1.0,3,Nuclear,0,0.050764427,0,1.0,0,0,0,0.337671995,0,1.0,0,0,0,0.066121921,0,1.0,0,0,0,0.0,0,0.02,0,0,1,1.0,1,1.0,2,Cytoplasmic.Membranous,0,2.58e-08,0,0.0,0,0
ENSG00000137200,HPA029954,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29954/64545_A_5_6.jpg,1,1.0,1,0.99,3,Nuclear,1,1.0,1,0.95,2,Nuclear,0,0.001749054,0,0.99,0,0,0,0.025539102,0,1.0,0,0,0,0.061573979,0,1.0,0,0,1,0.98070085,1,0.0,3,Nuclear,0,9.54e-10,0,0.99,0,0,0,7.49e-08,0,0.0,0,0
ENSG00000137200,HPA029954,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29954/64545_A_6_6.jpg,1,1.0,1,0.99,3,Nuclear,1,1.0,1,0.95,2,Nuclear,0,0.296270937,0,0.99,0,0,0,0.250463188,0,1.0,0,0,0,0.292610347,0,1.0,0,0,1,0.861464143,1,0.0,3,Nuclear,0,2.68e-10,0,0.99,0,0,0,8.94e-11,0,0.0,0,0
ENSG00000137200,HPA029954,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29954/64545_A_4_6.jpg,1,0.999998271,1,0.99,3,Nuclear,1,1.0,1,0.95,2,Nuclear,0,0.010889328,0,0.99,0,0,0,0.66509974,0,1.0,0,0,0,0.257274061,0,1.0,0,0,1,0.9344818,1,0.0,3,Nuclear,0,1.07e-09,0,0.99,0,0,0,5.41e-06,0,0.0,0,0
ENSG00000137200,HPA029979,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29979/68100_A_6_6.jpg,1,1.0,1,0.99,2,Nuclear,1,1.0,1,0.94,2,Nuclear,0,0.261738837,0,0.99,0,0,0,7.38e-07,0,1.0,0,0,0,0.000285772,0,1.0,0,0,1,0.999997854,1,0.0,3,Nuclear,0,3.58e-09,0,0.99,0,0,0,1.5e-07,0,0.0,0,0
ENSG00000137200,HPA029979,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29979/68100_A_4_6.jpg,1,1.0,1,0.99,2,Nuclear,1,1.0,1,0.94,2,Nuclear,0,0.025849473,0,0.99,0,0,0,0.069435291,0,1.0,0,0,0,0.092591755,0,1.0,0,0,1,0.99031359,1,0.0,3,Nuclear,0,6.35e-09,0,0.99,0,0,0,1.61e-08,0,0.0,0,0
ENSG00000137200,HPA029980,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29980/64515_A_6_6.jpg,1,0.999992788,1,0.99,2,Nuclear,1,1.0,1,0.94,2,Nuclear,0,0.002318322,0,0.99,0,0,0,0.025942817,0,1.0,0,0,0,0.087274365,0,1.0,0,0,1,0.998258173,1,0.0,3,Nuclear,0,1.07e-07,0,0.99,0,0,0,2.59e-07,0,0.0,0,0
ENSG00000137200,HPA029980,CMTR1,cap methyltransferase 1,//images.proteinatlas.org/29980/64515_A_4_6.jpg,1,1.0,1,0.99,2,Nuclear,1,1.0,1,0.94,2,Nuclear,0,0.716975033,0,0.99,0,0,0,0.46764189,0,1.0,0,0,0,0.201299191,0,1.0,0,0,1,0.982797801,1,0.0,3,Nuclear,0,5.96e-11,0,0.99,0,0,0,2.03e-05,0,0.0,0,0
ENSG00000137411,HPA070267,VARS2,"valyl-tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/70267/154911_A_5_6.jpg,1,0.592732728,1,0.0,3,Nuclear.Cytoplasmic.Membranous,0,0.732395589,0,0.0,0,0,0,1.0,1,0.01,0,0,0,1.0,1,0.07,0,0,0,1.0,1,0.01,0,0,1,0.000293071,0,0.0,2,Cytoplasmic.Membranous,1,1.0,1,0.0,2,Cytoplasmic.Membranous,0,1.12e-06,0,0.0,0,0
ENSG00000137411,HPA070267,VARS2,"valyl-tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/70267/154911_A_6_6.jpg,1,0.52023977,1,0.0,3,Nuclear.Cytoplasmic.Membranous,0,0.363464445,0,0.0,0,0,0,0.999813616,1,0.01,0,0,0,0.998682022,1,0.07,0,0,0,1.0,1,0.01,0,0,1,0.009405942,0,0.0,2,Cytoplasmic.Membranous,1,0.999984384,1,0.0,2,Cytoplasmic.Membranous,0,1.74e-07,0,0.0,0,0
ENSG00000137411,HPA070267,VARS2,"valyl-tRNA synthetase 2, mitochondrial",//images.proteinatlas.org/70267/154911_A_4_6.jpg,1,1.0,1,0.0,3,Nuclear.Cytoplasmic.Membranous,0,1.0,1,0.0,0,0,0,1.0,1,0.01,0,0,0,0.999999881,1,0.06,0,0,0,0.999082446,1,0.01,0,0,1,0.0,0,0.0,2,Cytoplasmic.Membranous,1,0.999908745,1,0.0,2,Cytoplasmic.Membranous,0,0.000249379,0,0.0,0,0
ENSG00000137547,HPA044425,MRPL15,mitochondrial ribosomal protein L15,//images.proteinatlas.org/44425/102610_A_6_6.jpg,1,1.0,1,0.4,2,Cytoplasmic,1,1.0,1,0.15,1,Cytoplasmic,1,1.0,1,0.4,2,Cytoplasmic,1,1.0,1,0.8,2,Cytoplasmic,1,1.0,1,0.45,3,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.999998987,1,0.23,1,Cytoplasmic,0,4.41e-07,0,0.0,0,0
ENSG00000137547,HPA044425,MRPL15,mitochondrial ribosomal protein L15,//images.proteinatlas.org/44425/102610_A_4_6.jpg,1,1.0,1,0.4,2,Cytoplasmic,1,1.0,1,0.15,1,Cytoplasmic,1,1.0,1,0.4,2,Cytoplasmic,1,1.0,1,0.8,2,Cytoplasmic,1,1.0,1,0.45,3,Cytoplasmic,0,0.0,0,0.0,0,0,1,0.999945104,1,0.22,1,Cytoplasmic,0,2.26e-09,0,0.0,0,0
ENSG00000138738,HPA051406,PRDM5,PR/SET domain 5,//images.proteinatlas.org/51406/120810_A_6_6.jpg,1,0.999991357,1,0.0,3,Nuclear,1,1.0,1,0.05,3,Nuclear,0,0.179218397,0,0.23,0,0,1,1.0,1,0.59,2,Cytoplasmic,0,0.022595374,0,0.2,0,0,1,0.99757117,1,0.0,3,Nuclear,1,0.999937832,1,0.0,2,Cytoplasmic,1,0.999983072,1,0.0,2,Nuclear
ENSG00000138738,HPA051406,PRDM5,PR/SET domain 5,//images.proteinatlas.org/51406/120810_A_4_6.jpg,1,1.0,1,0.0,3,Nuclear,1,1.0,1,0.05,3,Nuclear,0,0.134143353,0,0.23,0,0,1,1.0,1,0.58,2,Cytoplasmic,0,0.041848488,0,0.2,0,0,1,1.0,1,0.0,3,Nuclear,1,1.0,1,0.0,2,Cytoplasmic,1,0.999999523,1,0.0,2,Nuclear
